QEUV2 ()                                                                        
UT= 0.00 LAT=    2.50 (DEG)                                                     
VTGCM (DAY,HR,MIN=300, 0, 0)                                                    
Frame    1                                                                      
nx=  73 xx  LONGITUDE (DEG)                         
 -0.29743E-03 -0.30257E-03 -0.31314E-03 -0.33151E-03 -0.36051E-03 -0.40157E-03
 -0.45699E-03 -0.53152E-03 -0.62725E-03 -0.73973E-03 -0.86792E-03 -0.10247E-02
 -0.38257E+02 -0.45036E+02 -0.50985E+02 -0.55175E+02 -0.57728E+02 -0.59242E+02
 -0.60159E+02 -0.60635E+02 -0.60734E+02 -0.60571E+02 -0.60264E+02 -0.59870E+02
 -0.59441E+02 -0.59069E+02 -0.58810E+02 -0.58628E+02 -0.58469E+02 -0.58338E+02
 -0.58258E+02 -0.58205E+02
COND2 ()                                                                        
UT= 0.00 LAT=    2.50 (DEG)                                                     
VTGCM (DAY,HR,MIN=300, 0, 0)                                                    
Frame    4                                                                      
nx=  73 xx  LONGITUDE (DEG)                         
 -0.18000E+03 -0.17500E+03 -0.17000E+03 -0.16500E+03 -0.16000E+03 -0.15500E+03
 -0.15000E+03 -0.14500E+03 -0.14000E+03 -0.13500E+03 -0.13000E+03 -0.12500E+03
 -0.12000E+03 -0.11500E+03 -0.11000E+03 -0.10500E+03 -0.10000E+03 -0.95000E+02
 -0.90000E+02 -0.85000E+02 -0.80000E+02 -0.75000E+02 -0.70000E+02 -0.65000E+02
 -0.60000E+02 -0.55000E+02 -0.50000E+02 -0.45000E+02 -0.40000E+02 -0.35000E+02
 -0.30000E+02 -0.25000E+02 -0.20000E+02 -0.15000E+02 -0.10000E+02 -0.50000E+01
  0.00000E+00  0.50000E+01  0.10000E+02  0.15000E+02  0.20000E+02  0.25000E+02
  0.30000E+02  0.35000E+02  0.40000E+02  0.45000E+02  0.50000E+02  0.55000E+02
  0.60000E+02  0.65000E+02  0.70000E+02  0.75000E+02  0.80000E+02  0.85000E+02
  0.90000E+02  0.95000E+02  0.10000E+03  0.10500E+03  0.11000E+03  0.11500E+03
  0.12000E+03  0.12500E+03  0.13000E+03  0.13500E+03  0.14000E+03  0.14500E+03
  0.15000E+03  0.15500E+03  0.16000E+03  0.16500E+03  0.17000E+03  0.17500E+03
  0.18000E+03
ny=  68 yy  LN(P0/P) (INTERFACES)                   
 -0.16000E+02 -0.15500E+02 -0.15000E+02 -0.14500E+02 -0.14000E+02 -0.13500E+02
 -0.13000E+02 -0.12500E+02 -0.12000E+02 -0.11500E+02 -0.11000E+02 -0.10500E+02
 -0.10000E+02 -0.95000E+01 -0.90000E+01 -0.85000E+01 -0.80000E+01 -0.75000E+01
 -0.70000E+01 -0.65000E+01 -0.60000E+01 -0.55000E+01 -0.50000E+01 -0.45000E+01
 -0.40000E+01 -0.35000E+01 -0.30000E+01 -0.25000E+01 -0.20000E+01 -0.15000E+01
 -0.10000E+01 -0.50000E+00  0.00000E+00  0.50000E+00  0.10000E+01  0.15000E+01
  0.20000E+01  0.25000E+01  0.30000E+01  0.35000E+01  0.40000E+01  0.45000E+01
  0.50000E+01  0.55000E+01  0.60000E+01  0.65000E+01  0.70000E+01  0.75000E+01
  0.80000E+01  0.85000E+01  0.90000E+01  0.95000E+01  0.10000E+02  0.10500E+02
  0.11000E+02  0.11500E+02  0.12000E+02  0.12500E+02  0.13000E+02  0.13500E+02
  0.14000E+02  0.14500E+02  0.15000E+02  0.15500E+02  0.16000E+02  0.16500E+02
  0.17000E+02  0.17500E+02
 -0.57854E-08 -0.60650E-08 -0.64714E-08 -0.70212E-08 -0.76690E-08 -0.83404E-08
 -0.89781E-08 -0.95766E-08 -0.10221E-07 -0.11126E-07  0.55001E-08 -0.14799E-07
 -0.17431E-07 -0.19392E-07 -0.18812E-07 -0.13847E-07 -0.44355E-08  0.63582E-08
  0.13652E-07  0.14406E-07  0.96667E-08  0.29863E-08 -0.26764E-08 -0.36183E-09
 -0.76309E-08 -0.74555E-08 -0.64013E-08 -0.52134E-08 -0.43212E-08 -0.37490E-08
 -0.33301E-08 -0.29510E-08 -0.26161E-08 -0.23706E-08 -0.22208E-08 -0.21239E-08
  0.40527E-08 -0.18747E-08 -0.16686E-08 -0.14127E-08 -0.11268E-08 -0.82651E-09
 -0.51939E-09 -0.22688E-09 -0.15141E-10  0.33962E-10 -0.92047E-10 -0.35389E-09
 -0.73696E-09 -0.36331E-08  0.11175E-08  0.25580E-08  0.37709E-08  0.37096E-08
  0.21537E-08 -0.72988E-11 -0.16399E-08 -0.22703E-08 -0.21357E-08 -0.16945E-08
 -0.12593E-08 -0.33799E-09 -0.69830E-09 -0.51348E-09 -0.36285E-09 -0.25207E-09
 -0.18408E-09 -0.14843E-09 -0.12947E-09 -0.11702E-09 -0.10728E-09 -0.14968E-09
 -0.57854E-08 -0.10329E+00 -0.10521E+00 -0.10629E+00 -0.10656E+00 -0.10621E+00
 -0.10521E+00 -0.10362E+00 -0.10155E+00 -0.99182E-01 -0.96439E-01 -0.92874E-01
 -0.88557E-01 -0.83801E-01 -0.78992E-01 -0.74309E-01 -0.70314E-01 -0.67373E-01
 -0.65279E-01 -0.64140E-01 -0.63963E-01 -0.65046E-01 -0.67380E-01 -0.70370E-01
 -0.73865E-01 -0.77388E-01 -0.80762E-01 -0.83762E-01 -0.86066E-01 -0.87692E-01
 -0.88781E-01 -0.89483E-01 -0.89523E-01 -0.88752E-01 -0.87117E-01 -0.85016E-01
 -0.82594E-01 -0.79940E-01 -0.77063E-01 -0.73782E-01 -0.70186E-01 -0.66650E-01
 -0.63092E-01 -0.59672E-01 -0.56438E-01 -0.53438E-01 -0.50716E-01 -0.48377E-01
 -0.46591E-01 -0.45150E-01 -0.43755E-01 -0.42455E-01 -0.41297E-01 -0.40584E-01
 -0.39960E-01 -0.39252E-01 -0.38950E-01 -0.39483E-01 -0.40420E-01 -0.41920E-01
 -0.44080E-01 -0.46966E-01 -0.50473E-01 -0.54776E-01 -0.59701E-01 -0.64874E-01
 -0.70075E-01 -0.75640E-01 -0.81135E-01 -0.86499E-01 -0.91604E-01 -0.96299E-01
 -0.10030E+00 -0.10329E+00 -0.12889E+00 -0.13096E+00 -0.13247E+00 -0.13342E+00
 -0.13394E+00 -0.13395E+00 -0.13342E+00 -0.13236E+00 -0.13094E+00 -0.12911E+00
 -0.12644E+00 -0.12303E+00 -0.11922E+00 -0.11549E+00 -0.11207E+00 -0.10960E+00
 -0.10846E+00 -0.10842E+00 -0.10950E+00 -0.11158E+00 -0.11484E+00 -0.11917E+00
 -0.12391E+00 -0.12881E+00 -0.13332E+00 -0.13722E+00 -0.14028E+00 -0.14220E+00
 -0.14301E+00 -0.14291E+00 -0.14212E+00 -0.14045E+00 -0.13783E+00 -0.13429E+00
 -0.13030E+00 -0.12608E+00 -0.12176E+00 -0.11737E+00 -0.11276E+00 -0.10802E+00
 -0.10351E+00 -0.99129E-01 -0.95008E-01 -0.91183E-01 -0.87680E-01 -0.84520E-01
 -0.81805E-01 -0.79712E-01 -0.78045E-01 -0.76515E-01 -0.75203E-01 -0.74205E-01
 -0.73846E-01 -0.73746E-01 -0.73682E-01 -0.74091E-01 -0.75347E-01 -0.76948E-01
 -0.78969E-01 -0.81418E-01 -0.84289E-01 -0.87429E-01 -0.91013E-01 -0.94921E-01
 -0.98862E-01 -0.10268E+00 -0.10678E+00 -0.11079E+00 -0.11478E+00 -0.11872E+00
 -0.12257E+00 -0.12606E+00 -0.12889E+00 -0.66068E-01 -0.63179E-01 -0.60885E-01
 -0.59205E-01 -0.58126E-01 -0.57572E-01 -0.57438E-01 -0.57661E-01 -0.58282E-01
 -0.59412E-01 -0.61159E-01 -0.63596E-01 -0.66770E-01 -0.70709E-01 -0.75393E-01
 -0.80737E-01 -0.86571E-01 -0.92617E-01 -0.98489E-01 -0.10376E+00 -0.10807E+00
 -0.11119E+00 -0.11298E+00 -0.11336E+00 -0.11229E+00 -0.10990E+00 -0.10638E+00
 -0.10201E+00 -0.97105E-01 -0.91979E-01 -0.86976E-01 -0.82402E-01 -0.78494E-01
 -0.75432E-01 -0.73344E-01 -0.72285E-01 -0.72227E-01 -0.73082E-01 -0.74736E-01
 -0.77044E-01 -0.79825E-01 -0.82891E-01 -0.86083E-01 -0.89272E-01 -0.92339E-01
 -0.95193E-01 -0.97799E-01 -0.10017E+00 -0.10233E+00 -0.10431E+00 -0.10619E+00
 -0.10810E+00 -0.11007E+00 -0.11202E+00 -0.11381E+00 -0.11531E+00 -0.11643E+00
 -0.11706E+00 -0.11708E+00 -0.11637E+00 -0.11486E+00 -0.11253E+00 -0.10947E+00
 -0.10581E+00 -0.10169E+00 -0.97244E-01 -0.92522E-01 -0.87616E-01 -0.82681E-01
 -0.77914E-01 -0.73489E-01 -0.69519E-01 -0.66068E-01 -0.11560E+00 -0.11033E+00
 -0.10556E+00 -0.10145E+00 -0.98059E-01 -0.95442E-01 -0.93657E-01 -0.92820E-01
 -0.93090E-01 -0.94624E-01 -0.97539E-01 -0.10186E+00 -0.10745E+00 -0.11401E+00
 -0.12107E+00 -0.12805E+00 -0.13435E+00 -0.13931E+00 -0.14233E+00 -0.14299E+00
 -0.14118E+00 -0.13713E+00 -0.13127E+00 -0.12413E+00 -0.11629E+00 -0.10839E+00
 -0.10105E+00 -0.94810E-01 -0.90079E-01 -0.87112E-01 -0.86035E-01 -0.86827E-01
 -0.89331E-01 -0.93306E-01 -0.98466E-01 -0.10450E+00 -0.11108E+00 -0.11788E+00
 -0.12465E+00 -0.13114E+00 -0.13715E+00 -0.14255E+00 -0.14724E+00 -0.15119E+00
 -0.15438E+00 -0.15684E+00 -0.15864E+00 -0.15992E+00 -0.16079E+00 -0.16141E+00
 -0.16200E+00 -0.16278E+00 -0.16388E+00 -0.16525E+00 -0.16671E+00 -0.16806E+00
 -0.16916E+00 -0.16989E+00 -0.17011E+00 -0.16967E+00 -0.16851E+00 -0.16666E+00
 -0.16418E+00 -0.16113E+00 -0.15757E+00 -0.15352E+00 -0.14899E+00 -0.14401E+00
 -0.13861E+00 -0.13290E+00 -0.12705E+00 -0.12123E+00 -0.11560E+00 -0.15784E+00
 -0.15890E+00 -0.16026E+00 -0.16199E+00 -0.16414E+00 -0.16672E+00 -0.16979E+00
 -0.17339E+00 -0.17751E+00 -0.18203E+00 -0.18679E+00 -0.19157E+00 -0.19600E+00
 -0.19955E+00 -0.20164E+00 -0.20173E+00 -0.19947E+00 -0.19465E+00 -0.18734E+00
 -0.17799E+00 -0.16743E+00 -0.15673E+00 -0.14700E+00 -0.13914E+00 -0.13382E+00
 -0.13142E+00 -0.13205E+00 -0.13554E+00 -0.14153E+00 -0.14947E+00 -0.15871E+00
 -0.16859E+00 -0.17846E+00 -0.18774E+00 -0.19598E+00 -0.20284E+00 -0.20811E+00
 -0.21172E+00 -0.21369E+00 -0.21414E+00 -0.21326E+00 -0.21126E+00 -0.20838E+00
 -0.20484E+00 -0.20081E+00 -0.19643E+00 -0.19179E+00 -0.18695E+00 -0.18195E+00
 -0.17684E+00 -0.17170E+00 -0.16667E+00 -0.16192E+00 -0.15756E+00 -0.15366E+00
 -0.15026E+00 -0.14747E+00 -0.14539E+00 -0.14404E+00 -0.14340E+00 -0.14341E+00
 -0.14401E+00 -0.14512E+00 -0.14658E+00 -0.14822E+00 -0.14988E+00 -0.15149E+00
 -0.15296E+00 -0.15422E+00 -0.15526E+00 -0.15613E+00 -0.15695E+00 -0.15784E+00
 -0.18880E+00 -0.19627E+00 -0.20413E+00 -0.21224E+00 -0.22039E+00 -0.22836E+00
 -0.23590E+00 -0.24273E+00 -0.24850E+00 -0.25285E+00 -0.25540E+00 -0.25582E+00
 -0.25384E+00 -0.24932E+00 -0.24235E+00 -0.23328E+00 -0.22275E+00 -0.21155E+00
 -0.20062E+00 -0.19102E+00 -0.18386E+00 -0.18008E+00 -0.18014E+00 -0.18391E+00
 -0.19084E+00 -0.20008E+00 -0.21072E+00 -0.22177E+00 -0.23234E+00 -0.24165E+00
 -0.24914E+00 -0.25446E+00 -0.25746E+00 -0.25819E+00 -0.25689E+00 -0.25391E+00
 -0.24964E+00 -0.24455E+00 -0.23905E+00 -0.23354E+00 -0.22830E+00 -0.22353E+00
 -0.21936E+00 -0.21582E+00 -0.21287E+00 -0.21040E+00 -0.20829E+00 -0.20639E+00
 -0.20453E+00 -0.20253E+00 -0.20027E+00 -0.19763E+00 -0.19450E+00 -0.19069E+00
 -0.18605E+00 -0.18066E+00 -0.17488E+00 -0.16917E+00 -0.16396E+00 -0.15952E+00
 -0.15601E+00 -0.15355E+00 -0.15218E+00 -0.15191E+00 -0.15267E+00 -0.15440E+00
 -0.15703E+00 -0.16050E+00 -0.16476E+00 -0.16975E+00 -0.17546E+00 -0.18183E+00
 -0.18880E+00 -0.27768E+00 -0.28207E+00 -0.28651E+00 -0.29074E+00 -0.29448E+00
 -0.29743E+00 -0.29928E+00 -0.29975E+00 -0.29859E+00 -0.29566E+00 -0.29087E+00
 -0.28423E+00 -0.27594E+00 -0.26644E+00 -0.25647E+00 -0.24699E+00 -0.23899E+00
 -0.23331E+00 -0.23052E+00 -0.23093E+00 -0.23455E+00 -0.24102E+00 -0.24951E+00
 -0.25886E+00 -0.26779E+00 -0.27521E+00 -0.28030E+00 -0.28251E+00 -0.28162E+00
 -0.27771E+00 -0.27117E+00 -0.26259E+00 -0.25269E+00 -0.24224E+00 -0.23201E+00
 -0.22265E+00 -0.21464E+00 -0.20832E+00 -0.20383E+00 -0.20120E+00 -0.20029E+00
 -0.20089E+00 -0.20278E+00 -0.20572E+00 -0.20949E+00 -0.21387E+00 -0.21874E+00
 -0.22403E+00 -0.22966E+00 -0.23556E+00 -0.24169E+00 -0.24796E+00 -0.25413E+00
 -0.25975E+00 -0.26433E+00 -0.26759E+00 -0.26959E+00 -0.27058E+00 -0.27078E+00
 -0.27033E+00 -0.26935E+00 -0.26797E+00 -0.26640E+00 -0.26490E+00 -0.26372E+00
 -0.26302E+00 -0.26292E+00 -0.26351E+00 -0.26486E+00 -0.26703E+00 -0.26997E+00
 -0.27357E+00 -0.27768E+00 -0.31440E+00 -0.31220E+00 -0.30897E+00 -0.30460E+00
 -0.29908E+00 -0.29239E+00 -0.28459E+00 -0.27575E+00 -0.26602E+00 -0.25566E+00
 -0.24503E+00 -0.23462E+00 -0.22499E+00 -0.21681E+00 -0.21087E+00 -0.20786E+00
 -0.20836E+00 -0.21265E+00 -0.22057E+00 -0.23130E+00 -0.24327E+00 -0.25455E+00
 -0.26339E+00 -0.26865E+00 -0.26985E+00 -0.26699E+00 -0.26048E+00 -0.25109E+00
 -0.23987E+00 -0.22791E+00 -0.21625E+00 -0.20577E+00 -0.19711E+00 -0.19068E+00
 -0.18654E+00 -0.18458E+00 -0.18454E+00 -0.18607E+00 -0.18878E+00 -0.19231E+00
 -0.19640E+00 -0.20085E+00 -0.20555E+00 -0.21038E+00 -0.21532E+00 -0.22033E+00
 -0.22533E+00 -0.23014E+00 -0.23465E+00 -0.23873E+00 -0.24226E+00 -0.24518E+00
 -0.24766E+00 -0.25021E+00 -0.25346E+00 -0.25776E+00 -0.26306E+00 -0.26904E+00
 -0.27529E+00 -0.28147E+00 -0.28732E+00 -0.29269E+00 -0.29750E+00 -0.30176E+00
 -0.30547E+00 -0.30863E+00 -0.31124E+00 -0.31330E+00 -0.31484E+00 -0.31579E+00
 -0.31610E+00 -0.31567E+00 -0.31440E+00 -0.20405E+00 -0.19901E+00 -0.19250E+00
 -0.18460E+00 -0.17545E+00 -0.16531E+00 -0.15457E+00 -0.14366E+00 -0.13306E+00
 -0.12333E+00 -0.11522E+00 -0.10954E+00 -0.10697E+00 -0.10796E+00 -0.11259E+00
 -0.12057E+00 -0.13139E+00 -0.14434E+00 -0.15853E+00 -0.17254E+00 -0.18444E+00
 -0.19234E+00 -0.19515E+00 -0.19294E+00 -0.18674E+00 -0.17801E+00 -0.16830E+00
 -0.15916E+00 -0.15191E+00 -0.14743E+00 -0.14604E+00 -0.14763E+00 -0.15177E+00
 -0.15780E+00 -0.16491E+00 -0.17229E+00 -0.17936E+00 -0.18568E+00 -0.19095E+00
 -0.19509E+00 -0.19818E+00 -0.20045E+00 -0.20210E+00 -0.20330E+00 -0.20421E+00
 -0.20496E+00 -0.20543E+00 -0.20540E+00 -0.20460E+00 -0.20278E+00 -0.19962E+00
 -0.19491E+00 -0.18893E+00 -0.18264E+00 -0.17733E+00 -0.17386E+00 -0.17239E+00
 -0.17251E+00 -0.17381E+00 -0.17602E+00 -0.17905E+00 -0.18282E+00 -0.18717E+00
 -0.19182E+00 -0.19645E+00 -0.20076E+00 -0.20451E+00 -0.20750E+00 -0.20950E+00
 -0.21029E+00 -0.20969E+00 -0.20762E+00 -0.20405E+00 -0.10432E+00 -0.98012E-01
 -0.90881E-01 -0.83110E-01 -0.75020E-01 -0.67117E-01 -0.60071E-01 -0.54619E-01
 -0.51481E-01 -0.51334E-01 -0.54794E-01 -0.62271E-01 -0.73729E-01 -0.88474E-01
 -0.10513E+00 -0.12186E+00 -0.13679E+00 -0.14844E+00 -0.15588E+00 -0.15877E+00
 -0.15725E+00 -0.15206E+00 -0.14453E+00 -0.13645E+00 -0.12965E+00 -0.12557E+00
 -0.12501E+00 -0.12814E+00 -0.13456E+00 -0.14341E+00 -0.15359E+00 -0.16401E+00
 -0.17378E+00 -0.18224E+00 -0.18899E+00 -0.19389E+00 -0.19702E+00 -0.19859E+00
 -0.19882E+00 -0.19797E+00 -0.19625E+00 -0.19390E+00 -0.19105E+00 -0.18786E+00
 -0.18450E+00 -0.18118E+00 -0.17804E+00 -0.17519E+00 -0.17272E+00 -0.17062E+00
 -0.16876E+00 -0.16685E+00 -0.16469E+00 -0.16226E+00 -0.15968E+00 -0.15691E+00
 -0.15373E+00 -0.14989E+00 -0.14543E+00 -0.14072E+00 -0.13625E+00 -0.13245E+00
 -0.12949E+00 -0.12729E+00 -0.12564E+00 -0.12430E+00 -0.12306E+00 -0.12171E+00
 -0.11993E+00 -0.11746E+00 -0.11407E+00 -0.10969E+00 -0.10432E+00 -0.11426E+00
 -0.10934E+00 -0.10588E+00 -0.10426E+00 -0.10495E+00 -0.10841E+00 -0.11497E+00
 -0.12470E+00 -0.13745E+00 -0.15278E+00 -0.16985E+00 -0.18750E+00 -0.20426E+00
 -0.21847E+00 -0.22834E+00 -0.23221E+00 -0.22909E+00 -0.21925E+00 -0.20440E+00
 -0.18729E+00 -0.17095E+00 -0.15804E+00 -0.15046E+00 -0.14913E+00 -0.15397E+00
 -0.16392E+00 -0.17726E+00 -0.19200E+00 -0.20629E+00 -0.21859E+00 -0.22797E+00
 -0.23404E+00 -0.23698E+00 -0.23730E+00 -0.23573E+00 -0.23303E+00 -0.22986E+00
 -0.22668E+00 -0.22371E+00 -0.22093E+00 -0.21819E+00 -0.21525E+00 -0.21188E+00
 -0.20793E+00 -0.20346E+00 -0.19868E+00 -0.19401E+00 -0.19001E+00 -0.18728E+00
 -0.18642E+00 -0.18777E+00 -0.19138E+00 -0.19696E+00 -0.20388E+00 -0.21122E+00
 -0.21772E+00 -0.22217E+00 -0.22377E+00 -0.22246E+00 -0.21875E+00 -0.21326E+00
 -0.20643E+00 -0.19856E+00 -0.18987E+00 -0.18065E+00 -0.17115E+00 -0.16161E+00
 -0.15229E+00 -0.14340E+00 -0.13508E+00 -0.12737E+00 -0.12036E+00 -0.11426E+00
 -0.28138E+00 -0.28393E+00 -0.28979E+00 -0.29914E+00 -0.31196E+00 -0.32791E+00
 -0.34605E+00 -0.36498E+00 -0.38304E+00 -0.39852E+00 -0.40968E+00 -0.41495E+00
 -0.41326E+00 -0.40428E+00 -0.38840E+00 -0.36670E+00 -0.34089E+00 -0.31337E+00
 -0.28695E+00 -0.26441E+00 -0.24774E+00 -0.23779E+00 -0.23427E+00 -0.23600E+00
 -0.24121E+00 -0.24787E+00 -0.25409E+00 -0.25842E+00 -0.26007E+00 -0.25890E+00
 -0.25529E+00 -0.24995E+00 -0.24372E+00 -0.23736E+00 -0.23146E+00 -0.22637E+00
 -0.22222E+00 -0.21895E+00 -0.21637E+00 -0.21427E+00 -0.21245E+00 -0.21076E+00
 -0.20916E+00 -0.20769E+00 -0.20655E+00 -0.20601E+00 -0.20647E+00 -0.20841E+00
 -0.21237E+00 -0.21881E+00 -0.22805E+00 -0.24010E+00 -0.25467E+00 -0.27112E+00
 -0.28839E+00 -0.30510E+00 -0.31993E+00 -0.33195E+00 -0.34089E+00 -0.34684E+00
 -0.34993E+00 -0.35019E+00 -0.34765E+00 -0.34257E+00 -0.33539E+00 -0.32663E+00
 -0.31693E+00 -0.30713E+00 -0.29812E+00 -0.29061E+00 -0.28509E+00 -0.28188E+00
 -0.28138E+00 -0.42610E+00 -0.43574E+00 -0.44674E+00 -0.45858E+00 -0.47044E+00
 -0.48123E+00 -0.48969E+00 -0.49454E+00 -0.49481E+00 -0.49014E+00 -0.48099E+00
 -0.46852E+00 -0.45434E+00 -0.44037E+00 -0.42872E+00 -0.42131E+00 -0.41915E+00
 -0.42160E+00 -0.42645E+00 -0.43076E+00 -0.43195E+00 -0.42844E+00 -0.41963E+00
 -0.40572E+00 -0.38743E+00 -0.36591E+00 -0.34248E+00 -0.31845E+00 -0.29509E+00
 -0.27349E+00 -0.25446E+00 -0.23844E+00 -0.22550E+00 -0.21544E+00 -0.20786E+00
 -0.20227E+00 -0.19823E+00 -0.19542E+00 -0.19369E+00 -0.19305E+00 -0.19366E+00
 -0.19576E+00 -0.19961E+00 -0.20551E+00 -0.21371E+00 -0.22442E+00 -0.23771E+00
 -0.25352E+00 -0.27157E+00 -0.29117E+00 -0.31128E+00 -0.33062E+00 -0.34779E+00
 -0.36149E+00 -0.37088E+00 -0.37617E+00 -0.37858E+00 -0.37969E+00 -0.38066E+00
 -0.38199E+00 -0.38381E+00 -0.38616E+00 -0.38900E+00 -0.39206E+00 -0.39494E+00
 -0.39735E+00 -0.39935E+00 -0.40130E+00 -0.40369E+00 -0.40703E+00 -0.41174E+00
 -0.41807E+00 -0.42610E+00 -0.42829E+00 -0.43661E+00 -0.44395E+00 -0.44952E+00
 -0.45258E+00 -0.45263E+00 -0.44971E+00 -0.44447E+00 -0.43824E+00 -0.43307E+00
 -0.43155E+00 -0.43617E+00 -0.44885E+00 -0.47074E+00 -0.50231E+00 -0.54296E+00
 -0.59035E+00 -0.63990E+00 -0.68533E+00 -0.72017E+00 -0.73986E+00 -0.74292E+00
 -0.73082E+00 -0.70685E+00 -0.67495E+00 -0.63890E+00 -0.60168E+00 -0.56539E+00
 -0.53134E+00 -0.50024E+00 -0.47236E+00 -0.44777E+00 -0.42653E+00 -0.40880E+00
 -0.39476E+00 -0.38465E+00 -0.37878E+00 -0.37741E+00 -0.38061E+00 -0.38823E+00
 -0.39991E+00 -0.41504E+00 -0.43277E+00 -0.45225E+00 -0.47272E+00 -0.49362E+00
 -0.51454E+00 -0.53512E+00 -0.55481E+00 -0.57253E+00 -0.58655E+00 -0.59464E+00
 -0.59459E+00 -0.58492E+00 -0.56574E+00 -0.53932E+00 -0.50943E+00 -0.47982E+00
 -0.45301E+00 -0.43007E+00 -0.41130E+00 -0.39696E+00 -0.38722E+00 -0.38192E+00
 -0.38037E+00 -0.38170E+00 -0.38516E+00 -0.39017E+00 -0.39632E+00 -0.40338E+00
 -0.41121E+00 -0.41964E+00 -0.42829E+00 -0.59389E+00 -0.59402E+00 -0.59352E+00
 -0.59179E+00 -0.58835E+00 -0.58328E+00 -0.57764E+00 -0.57354E+00 -0.57382E+00
 -0.58110E+00 -0.59675E+00 -0.62036E+00 -0.65026E+00 -0.68481E+00 -0.72305E+00
 -0.76421E+00 -0.80702E+00 -0.84952E+00 -0.88948E+00 -0.92468E+00 -0.95323E+00
 -0.97429E+00 -0.98848E+00 -0.99766E+00 -0.10039E+01 -0.10085E+01 -0.10119E+01
 -0.10140E+01 -0.10146E+01 -0.10133E+01 -0.10098E+01 -0.10045E+01 -0.99813E+00
 -0.99156E+00 -0.98576E+00 -0.98157E+00 -0.97978E+00 -0.98095E+00 -0.98528E+00
 -0.99262E+00 -0.10025E+01 -0.10142E+01 -0.10262E+01 -0.10369E+01 -0.10449E+01
 -0.10488E+01 -0.10476E+01 -0.10406E+01 -0.10277E+01 -0.10086E+01 -0.98319E+00
 -0.95112E+00 -0.91264E+00 -0.86923E+00 -0.82364E+00 -0.77909E+00 -0.73834E+00
 -0.70322E+00 -0.67425E+00 -0.65061E+00 -0.63077E+00 -0.61376E+00 -0.59994E+00
 -0.59033E+00 -0.58548E+00 -0.58471E+00 -0.58644E+00 -0.58894E+00 -0.59105E+00
 -0.59235E+00 -0.59305E+00 -0.59351E+00 -0.59389E+00 -0.98169E+00 -0.97358E+00
 -0.96117E+00 -0.94537E+00 -0.92692E+00 -0.90684E+00 -0.88724E+00 -0.87089E+00
 -0.85961E+00 -0.85274E+00 -0.84750E+00 -0.84057E+00 -0.82978E+00 -0.81502E+00
 -0.79823E+00 -0.78244E+00 -0.77069E+00 -0.76551E+00 -0.76930E+00 -0.78443E+00
 -0.81227E+00 -0.85240E+00 -0.90271E+00 -0.96059E+00 -0.10236E+01 -0.10900E+01
 -0.11585E+01 -0.12282E+01 -0.12983E+01 -0.13680E+01 -0.14361E+01 -0.15009E+01
 -0.15606E+01 -0.16128E+01 -0.16554E+01 -0.16866E+01 -0.17049E+01 -0.17096E+01
 -0.17013E+01 -0.16811E+01 -0.16509E+01 -0.16127E+01 -0.15686E+01 -0.15202E+01
 -0.14685E+01 -0.14136E+01 -0.13553E+01 -0.12929E+01 -0.12262E+01 -0.11553E+01
 -0.10818E+01 -0.10080E+01 -0.93785E+00 -0.87555E+00 -0.82488E+00 -0.78823E+00
 -0.76657E+00 -0.75972E+00 -0.76605E+00 -0.78212E+00 -0.80329E+00 -0.82538E+00
 -0.84604E+00 -0.86520E+00 -0.88425E+00 -0.90457E+00 -0.92597E+00 -0.94646E+00
 -0.96356E+00 -0.97576E+00 -0.98279E+00 -0.98479E+00 -0.98169E+00 -0.12723E+01
 -0.12629E+01 -0.12439E+01 -0.12195E+01 -0.11945E+01 -0.11732E+01 -0.11588E+01
 -0.11519E+01 -0.11484E+01 -0.11403E+01 -0.11194E+01 -0.10820E+01 -0.10293E+01
 -0.96534E+00 -0.89549E+00 -0.82584E+00 -0.76370E+00 -0.71631E+00 -0.68886E+00
 -0.68372E+00 -0.70106E+00 -0.73910E+00 -0.79383E+00 -0.85979E+00 -0.93233E+00
 -0.10095E+01 -0.10921E+01 -0.11815E+01 -0.12788E+01 -0.13845E+01 -0.14974E+01
 -0.16143E+01 -0.17295E+01 -0.18356E+01 -0.19254E+01 -0.19921E+01 -0.20302E+01
 -0.20364E+01 -0.20113E+01 -0.19583E+01 -0.18826E+01 -0.17907E+01 -0.16898E+01
 -0.15866E+01 -0.14854E+01 -0.13884E+01 -0.12965E+01 -0.12092E+01 -0.11252E+01
 -0.10438E+01 -0.96613E+00 -0.89601E+00 -0.83807E+00 -0.79627E+00 -0.77350E+00
 -0.77177E+00 -0.79126E+00 -0.82911E+00 -0.87986E+00 -0.93724E+00 -0.99532E+00
 -0.10483E+01 -0.10908E+01 -0.11200E+01 -0.11384E+01 -0.11521E+01 -0.11677E+01
 -0.11882E+01 -0.12123E+01 -0.12366E+01 -0.12572E+01 -0.12701E+01 -0.12723E+01
 -0.14200E+01 -0.14240E+01 -0.14306E+01 -0.14407E+01 -0.14562E+01 -0.14782E+01
 -0.15050E+01 -0.15316E+01 -0.15511E+01 -0.15578E+01 -0.15489E+01 -0.15244E+01
 -0.14847E+01 -0.14294E+01 -0.13592E+01 -0.12793E+01 -0.12012E+01 -0.11385E+01
